Unnamed: 0,node,eign,closeness,betwness,centrality,community,density
2,12716,0.0006685978156090749,0.17507735798601826,2185.8319498076526,4,0,0.0084387680021857
627,17065,0.00018596770544178327,0.171463311976804,3020.0200560852663,4,0,0.0084387680021857
764,829,0.00015957134333702342,0.16952726196641266,11955.772456212675,4,0,0.0084387680021857
766,3450,0.00010123907021144968,0.16230908849439993,2446.4464851337075,4,0,0.0084387680021857
1195,9208,0.0018896937675685146,0.1943390225803032,0.0,4,0,0.0084387680021857
3046,387,2.4642071602261696e-05,0.146656,0.0,4,0,0.0084387680021857
3047,774,2.4642071602259436e-05,0.146656,0.0,4,0,0.0084387680021857
3050,8067,2.4642071602259433e-05,0.146656,0.0,4,0,0.0084387680021857
3304,4157,0.00040281971147629905,0.184406152236674,9265.292373391054,4,0,0.0084387680021857
3306,9337,0.00027591692345508624,0.1793913298757217,5237.72702455511,4,0,0.0084387680021857
3681,1178,0.000394310984443787,0.17054133757547002,1432.1204196012004,4,0,0.0084387680021857
3953,10037,0.0007470499356058859,0.18072657366786612,12188.712491104723,4,0,0.0084387680021857
4513,12881,0.0008197762786953946,0.179864797244925,629.4917892345333,4,0,0.0084387680021857
5209,2988,8.222269222212993e-05,0.15472261843471216,0.3333333333333333,4,0,0.0084387680021857
5211,5506,0.00012843654963987295,0.15911122683678341,517.3591288922704,4,0,0.0084387680021857
6238,9809,0.0012504626349991916,0.16947867649098153,0.0,4,0,0.0084387680021857
6576,9828,0.0028559625661511265,0.19184561932270083,3312.3421191694943,4,0,0.0084387680021857
6641,1766,0.00215494421954536,0.1860078128963523,19248.77550341081,4,0,0.0084387680021857
6859,1825,0.0022081817728629035,0.1955872311369068,0.0,4,0,0.0084387680021857
6860,4530,0.0054115955568527305,0.19069215886158902,32.85359762003427,4,0,0.0084387680021857
6861,4649,0.0011999106609673683,0.18693532926804396,588.9391816900244,4,0,0.0084387680021857
6928,6236,0.00045092664800354886,0.1754224799525368,459.29283765632437,4,0,0.0084387680021857
7190,2697,0.0003441591091293029,0.17075260804769002,648.5930953404974,4,0,0.0084387680021857
7207,1154,0.0004906315756176983,0.1753067293991642,0.0,4,0,0.0084387680021857
7499,1221,3.715703037349013e-05,0.15666501444271624,54987.0,4,0,0.0084387680021857
7888,1311,0.001357873282634015,0.17606607760276605,60.668856199328204,4,0,0.0084387680021857
7980,16157,1.8020192459938205e-05,0.1476791209499412,662.301565456078,4,0,0.0084387680021857
7995,15438,0.0018416614304329402,0.17873195082238927,6144.622776085828,4,0,0.0084387680021857
8272,1420,0.00035817467449114,0.17475691134413726,30.442039901151666,4,0,0.0084387680021857
8583,6874,0.00037339744497568144,0.17025149522642,4870.646749280021,4,0,0.0084387680021857
8802,3888,0.001492149894867559,0.18903256408670008,6435.730054537633,4,0,0.0084387680021857
9014,3621,0.002096021660109266,0.18875229093305326,0.0,4,0,0.0084387680021857
9016,5122,0.00024151188899195798,0.16906292364870473,11618.139135238205,4,0,0.0084387680021857
9021,9379,0.0003128384768967323,0.16691858029974688,15155.49633268393,4,0,0.0084387680021857
9022,11823,0.00039255113984425124,0.16949277908245344,26.505243129423423,4,0,0.0084387680021857
9128,1684,0.00019870759909537856,0.17467698288676298,3874.286355067249,4,0,0.0084387680021857
9517,7417,0.00011607214505024762,0.1683874049307418,4388.140453944529,4,0,0.0084387680021857
9660,3971,0.0001594178316130829,0.16705700095685058,2947.8625824972933,4,0,0.0084387680021857
9664,17686,0.0007983183115009543,0.18191561147937918,4287.591181253833,4,0,0.0084387680021857
9736,5198,0.0014644159401813758,0.17920894676129587,20657.831482053294,4,0,0.0084387680021857
9827,2067,0.006695166919537496,0.19837465236822457,9907.353091217985,4,0,0.0084387680021857
10016,7683,0.0008258481267645416,0.17370375985445724,22087.75641553763,4,0,0.0084387680021857
10020,2776,0.0007026193819835431,0.17810681356689692,0.0,4,0,0.0084387680021857
10225,5163,0.001042628726655775,0.18392695896458314,1463.9045715094362,4,0,0.0084387680021857
10322,11004,0.0021500000819050387,0.1964107783789575,19440.92903327588,4,0,0.0084387680021857
10352,14309,0.0018305127694142605,0.1982652332850252,12589.081117782745,4,0,0.0084387680021857
10799,8960,0.011761747738604247,0.20747648743166924,1100.1455178491037,4,0,0.0084387680021857
10864,11343,0.00032376964583291347,0.1709197706400634,3280.2809471832006,4,0,0.0084387680021857
11201,7787,0.00024493984821305064,0.16690186367071205,36661.0,4,0,0.0084387680021857
11360,5573,0.000325613720989238,0.1703290066618971,1.0,4,0,0.0084387680021857
11362,6434,0.0006161681518963606,0.17586001803495713,120.98451961370571,4,0,0.0084387680021857
12288,12393,0.0003114834319829933,0.17237261520813157,3617.8535690217063,4,0,0.0084387680021857
12579,6262,0.0025305308766174995,0.19042474732260645,4423.719243677103,4,0,0.0084387680021857
13240,16207,0.00022413092741719416,0.16162364226266046,444.94464615752634,4,0,0.0084387680021857
13343,5995,0.0006316770664634837,0.1760001536113058,3528.9843333086783,4,0,0.0084387680021857
13457,4275,4.099528783743221e-05,0.14803569265554972,0.3333333333333333,4,0,0.0084387680021857
13458,5178,0.00029376597286636644,0.16070974585557865,5227.790723791807,4,0,0.0084387680021857
13468,3851,1.5122637490634493e-05,0.14777197394724964,1.0,4,0,0.0084387680021857
13469,4214,0.00011028615213349511,0.16418431776454256,8911.920140241997,4,0,0.0084387680021857
13496,3733,0.0010422145594884344,0.1746187477972624,5928.982930534066,4,0,0.0084387680021857
13573,17759,7.008495530298696e-05,0.14490783191576817,0.2,4,0,0.0084387680021857
13609,9546,0.007738688705104012,0.19092054697507785,3327.034945248824,4,0,0.0084387680021857
13737,17392,0.00023716819309714738,0.16595902626266285,375.640393253482,4,0,0.0084387680021857
13750,3905,0.000385242575466501,0.17683032699913187,6994.9497057766985,4,0,0.0084387680021857
14198,6802,9.835125548039291e-05,0.1479556423625123,36660.0,4,0,0.0084387680021857
14348,6441,0.00028043779416839606,0.16989647917998907,1.5583333333333331,4,0,0.0084387680021857
14804,15499,0.006179205103834952,0.19992802067769622,236.24967192221814,4,0,0.0084387680021857
14935,5045,0.0006582908006346314,0.1724358491985853,10.017512190804094,4,0,0.0084387680021857
14936,8045,0.0006582908006346303,0.1724358491985853,10.017512190804094,4,0,0.0084387680021857
14953,5056,0.0012205053646940655,0.1755316602353572,355.8172850445512,4,0,0.0084387680021857
15071,7887,0.00019615323281294602,0.16413580689062388,4334.990732125786,4,0,0.0084387680021857
15144,9712,0.0002943920670067371,0.1798877418848373,15059.533055361819,4,0,0.0084387680021857
15283,7804,0.0014636030078067185,0.18401188468642093,2971.739365812092,4,0,0.0084387680021857
15582,6281,0.0010334034564346973,0.17579256247482786,0.3333333333333333,4,0,0.0084387680021857
15851,6279,7.781845864380023e-05,0.16421520325348907,3927.8449906331416,4,0,0.0084387680021857
16447,15131,0.0002485046875038315,0.15814081882645226,10990.606868491192,4,0,0.0084387680021857
16769,12644,0.0013958685005902411,0.1877413077986584,2280.490843712612,4,0,0.0084387680021857
17021,8621,0.0004809275191248411,0.17704550722398207,6760.196437588126,4,0,0.0084387680021857
17164,11617,0.0005755796226851404,0.17249750644560288,0.0,4,0,0.0084387680021857
17165,15245,0.0005755796226851443,0.17249750644560288,0.0,4,0,0.0084387680021857
17166,15760,0.0005755796226851449,0.17249750644560288,0.0,4,0,0.0084387680021857
17720,11874,0.0006779680896996873,0.170942083717981,746.0972978261391,4,0,0.0084387680021857
0,0,0.004113837451056815,0.19155494717923532,5174.644133412932,5,0,0.0084387680021857
18,14791,0.0006533911212626394,0.1762065419033613,230.15447167365178,5,0,0.0084387680021857
1527,170,0.00018121839254348047,0.17130628989001337,5696.37065791206,5,0,0.0084387680021857
2293,275,0.0011691064973933852,0.1850147349723467,20136.877463743178,5,0,0.0084387680021857
2296,6744,0.0016603027747185248,0.18847478538014703,6236.754440337467,5,0,0.0084387680021857
2701,17491,2.5931321824036946e-05,0.1524034384716426,12085.47803162152,5,0,0.0084387680021857
3049,2992,0.00018231528086080275,0.15672260645801095,9501.501809678703,5,0,0.0084387680021857
4162,5896,0.0013354096520581378,0.1869505802688205,1649.5566024373431,5,0,0.0084387680021857
4206,10900,4.994967524643817e-05,0.15535461563885053,14831.638087680272,5,0,0.0084387680021857
4308,3039,0.0002866480185250064,0.1723693736895057,12113.708775345649,5,0,0.0084387680021857
4316,11788,0.002562806366500646,0.19091259385772158,9748.532643307031,5,0,0.0084387680021857
5001,4155,0.011801403291338925,0.19320433371274398,136.52059149743107,5,0,0.0084387680021857
5208,2084,0.0004713576603619446,0.17525645070314816,6657.363428408855,5,0,0.0084387680021857
5210,4330,0.00015377840629696531,0.15740756641651354,9500.602543289053,5,0,0.0084387680021857
5496,10645,0.008618024851008791,0.18666313677972488,54986.99999999999,5,0,0.0084387680021857
5798,12483,0.0009573567414672982,0.18388083655148202,111.23336033724112,5,0,0.0084387680021857
6192,927,0.0004740385411416414,0.18574584067927127,4003.916976516526,5,0,0.0084387680021857
6216,17161,0.002812999834438534,0.18766635272920848,8105.158879252595,5,0,0.0084387680021857
6601,3465,0.0010453505305878783,0.18777015261702346,8921.192538213236,5,0,0.0084387680021857
6605,6031,0.0027733343118019884,0.20307740027251275,1584.490722625116,5,0,0.0084387680021857
6858,1242,0.0009144012235423084,0.185334586960258,4193.344244414922,5,0,0.0084387680021857
6870,16281,0.007439383789726809,0.20963794799076002,17143.100086767965,5,0,0.0084387680021857
7312,1186,0.003630964162023395,0.19079933388842632,0.0,5,0,0.0084387680021857
7374,3145,0.0006894614162101507,0.181133716047309,1714.5203640634131,5,0,0.0084387680021857
7572,1238,0.0005603598577965309,0.1793825529624737,7150.994093272162,5,0,0.0084387680021857
7576,13027,0.0009164032151901066,0.17921945878304396,1628.0693236846312,5,0,0.0084387680021857
7647,4904,0.002465662985323705,0.19766877648504977,11853.603000144714,5,0,0.0084387680021857
7975,1331,1.821118244766038e-05,0.14768031063456133,2447.7599286539216,5,0,0.0084387680021857
7978,13186,9.790805334233848e-05,0.16402272625598355,50059.87522023684,5,0,0.0084387680021857
7990,7900,0.0027827449100629753,0.19630771866700933,10364.909094137449,5,0,0.0084387680021857
8247,7612,0.0022959223535410564,0.18667834339772507,2196.8514027382384,5,0,0.0084387680021857
8248,7687,0.002274936286276019,0.18667834339772507,2210.183295460002,5,0,0.0084387680021857
8894,3789,0.0008251350531701868,0.18961130303469104,9403.84391700611,5,0,0.0084387680021857
8895,17198,0.0014910994852637618,0.18823287811890338,17637.867736199412,5,0,0.0084387680021857
8928,7631,0.0008815256170322849,0.18138103671749004,2933.6091326146047,5,0,0.0084387680021857
