,source,target
542,2347,6451
543,2347,6740
544,2347,6787
545,2347,7462
546,2347,7809
547,2347,9959
548,2347,9989
549,2347,10147
550,2347,10186
551,2347,10329
552,2347,12202
553,2347,12421
554,2347,12471
555,2347,12747
556,2347,14896
557,2347,15105
558,2347,16382
559,2347,17542
560,2347,18249
561,5497,1943
562,5497,10186
563,5497,15054
564,5497,17542
565,6451,7098
566,6451,8152
567,6451,12202
568,6451,14174
569,10186,4957
570,10186,7462
571,10186,10329
572,10186,17542
573,12747,4773
574,12747,13876
575,12747,16652
576,14433,2252
577,14433,5451
578,14433,10136
579,14433,10503
580,14433,15570
581,14433,18272
582,17542,311
583,17542,1481
584,17542,1499
585,17542,2306
586,17542,5663
587,17542,7794
588,17542,8416
589,17542,13366
590,17542,14896
591,17542,16382
592,17542,18249
593,9,676
594,9,3836
595,9,6127
596,9,6254
597,9,7134
598,9,10123
599,9,12056
600,9,12575
601,9,14163
602,9,17105
603,9,17408
604,9,17885
605,676,475
606,676,557
607,676,862
608,676,1429
609,676,1806
610,676,1816
611,676,10123
612,676,14163
613,676,15919
614,676,17885
615,3836,660
616,3836,957
617,3836,1459
618,3836,1568
619,3836,1747
620,3836,4089
621,3836,4160
622,3836,4170
623,3836,4825
624,3836,5239
625,3836,5284
626,3836,5373
627,3836,6127
628,3836,6254
629,3836,6553
630,3836,6663
631,3836,7051
632,3836,7150
633,3836,7249
634,3836,7380
635,3836,7436
636,3836,7558
637,3836,7609
638,3836,8234
639,3836,8341
640,3836,8503
641,3836,8727
642,3836,8948
643,3836,9748
644,3836,9850
645,3836,10123
646,3836,10567
647,3836,11088
648,3836,11950
649,3836,11969
650,3836,12056
651,3836,12444
652,3836,12457
653,3836,12488
654,3836,12535
655,3836,12563
656,3836,12575
657,3836,12580
658,3836,12598
659,3836,12972
660,3836,13043
661,3836,13167
662,3836,13961
663,3836,14180
664,3836,14631
665,3836,14835
666,3836,15413
667,3836,15553
668,3836,16013
669,3836,16082
670,3836,16121
671,3836,16193
672,3836,17105
673,3836,17211
674,3836,17408
675,3836,17563
676,3836,17967
677,3836,18080
678,3836,18141
679,3836,18323
680,6127,208
681,6127,1076
682,6127,3289
683,6127,4553
684,6127,6005
685,6127,6649
686,6127,6923
687,6127,7134
688,6127,7625
689,6127,8341
690,6127,9748
691,6127,10123
692,6127,11061
693,6127,11814
694,6127,12056
695,6127,12563
696,6127,12948
697,6127,13094
698,6127,13623
699,6127,13626
700,6127,14163
701,6127,15868
702,6127,16082
703,6127,16985
704,6127,17105
705,6127,17408
706,6127,17520
707,6127,17659
708,6127,17885
709,6254,501
710,6254,2598
711,6254,5471
712,6254,6923
713,6254,7625
714,6254,8341
715,6254,8948
716,6254,8998
717,6254,9748
718,6254,10123
719,6254,10388
720,6254,10677
721,6254,12056
722,6254,12563
723,6254,12575
724,6254,12870
725,6254,13167
726,6254,13626
727,6254,14656
728,6254,16082
729,7134,411
730,7134,3570
731,7134,4231
732,7134,4507
733,7134,10123
734,7134,12056
735,7134,13142
736,7134,17003
737,7134,18193
738,10123,862
739,10123,1806
740,10123,12056
741,10123,12575
742,10123,15919
743,10123,17105
744,10123,17408
745,12056,1780
746,12056,4083
747,12056,7777
748,12056,9748
749,12056,11776
750,12056,14163
751,12056,16977
752,12056,17105
753,12056,17408
754,12056,17885
755,12575,5209
756,12575,8817
757,12575,12931
758,12575,13824
759,12575,16285
760,12575,16837
761,12575,17673
762,12575,17856
763,12575,17949
764,14163,11556
765,17105,52
766,17105,223
767,17105,245
768,17105,299
769,17105,1597
770,17105,1777
771,17105,2022
772,17105,2092
773,17105,2289
774,17105,2508
775,17105,2644
776,17105,2865
777,17105,2959
778,17105,2985
779,17105,3263
780,17105,3738
781,17105,4283
782,17105,4726
783,17105,5132
784,17105,5374
785,17105,5494
786,17105,6005
787,17105,7162
788,17105,7568
789,17105,7603
790,17105,8041
791,17105,8173
792,17105,8406
793,17105,8472
794,17105,8602
795,17105,8942
796,17105,9630
797,17105,9925
798,17105,10388
799,17105,10629
800,17105,11760
801,17105,11932
802,17105,12403
803,17105,12870
804,17105,13434
805,17105,14943
806,17105,15193
807,17105,15830
808,17105,15965
809,17105,16553
810,17105,16977
811,17105,17408
812,17105,18054
813,17408,10677
814,17408,12931
815,17408,14143
816,17408,15504
817,17885,475
818,17885,1429
819,17885,1816
820,10,869
821,10,1299
822,10,3187
823,10,3223
824,10,3288
825,10,4501
826,10,4925
827,10,4986
828,10,6616
829,10,7191
830,10,11444
831,10,12689
832,10,13326
833,10,14005
834,10,16371
835,869,2773
836,869,4925
837,869,7191
838,869,9345
839,869,14005
840,869,18267
841,1299,520
842,1299,684
843,1299,2094
844,1299,2773
845,1299,3223
846,1299,4925
847,1299,4986
848,1299,7191
849,1299,10638
850,1299,13581
851,1299,14070
852,1299,16371
853,1299,18011
854,1299,18267
855,3187,2587
856,3187,3983
857,3187,9398
858,3187,9862
859,3187,12689
860,3187,12833
861,3187,13326
862,3187,16117
863,3187,16568
864,3223,7191
865,3223,7793
866,3223,14711
867,3288,2490
868,3288,2538
869,3288,4925
870,3288,7235
871,3288,10671
872,3288,11292
873,3288,12884
874,3288,14728
875,4501,2860
876,4501,3603
877,4501,6616
878,4501,7191
879,4501,7535
880,4501,9946
881,4501,11859
882,4501,11916
883,4925,124
884,4925,684
885,4925,1919
886,4925,2305
887,4925,2383
888,4925,3270
889,4925,3392
890,4925,4357
891,4925,4439
892,4925,7191
893,4925,7442
894,4925,8471
895,4925,10746
896,4925,11064
897,4925,12818
898,4925,14005
899,4925,15927
900,4925,17971
901,4925,18277
902,4986,2113
903,4986,2385
904,4986,5601
905,4986,6459
906,4986,6644
907,4986,7191
908,4986,7571
909,4986,9642
910,4986,10897
911,4986,11067
912,4986,12352
913,4986,12651
914,4986,14712
915,4986,16371
916,4986,18011
917,6616,3603
918,6616,7191
919,6616,7535
920,6616,13667
921,7191,469
922,7191,545
923,7191,684
924,7191,1128
925,7191,2181
926,7191,2860
927,7191,3583
928,7191,3603
929,7191,4508
930,7191,5060
931,7191,6949
932,7191,7535
933,7191,8243
934,7191,11156
935,7191,11329
936,7191,11444
937,7191,14005
938,7191,14618
939,7191,15134
940,7191,15765
941,7191,16299
942,7191,17219
943,7191,18267
944,7191,18299
945,11444,1282
946,11444,1357
947,11444,5945
948,11444,9983
949,11444,10889
950,11444,10897
951,11444,11375
952,11444,12792
953,11444,13014
954,11444,16515
955,11444,16840
956,12689,411
957,12689,1869
958,12689,3109
959,12689,3502
960,12689,3687
961,12689,5217
962,12689,7948
963,12689,10043
964,12689,10297
965,12689,11822
966,12689,12270
967,12689,12848
968,12689,12908
969,12689,13163
970,12689,13326
971,12689,13460
972,12689,13806
973,12689,15501
974,12689,16739
975,12689,16965
976,13326,3687
977,13326,10297
978,13326,10354
979,13326,10607
980,13326,11194
981,13326,13460
982,13326,16965
983,13326,17454
984,14005,7874
985,14005,9334
986,14005,10843
987,14005,12032
988,14005,12277
989,14005,12468
990,16371,14070
991,11,452
992,11,989
993,11,1641
994,11,2519
995,11,3438
996,11,4070
997,11,6677
998,11,7796
999,452,790
1000,452,989
1001,452,1280
1002,452,1427
1003,452,1641
1004,452,2076
1005,452,2080
1006,452,2089
1007,452,2101
1008,452,2212
1009,452,2519
1010,452,2789
1011,452,2862
1012,452,3584
1013,452,3737
1014,452,4070
1015,452,4080
1016,452,5281
1017,452,5291
1018,452,5602
1019,452,6677
1020,452,7586
1021,452,7599
1022,452,7750
1023,452,7796
1024,452,8061
1025,452,8159
1026,452,8354
1027,452,9724
1028,452,10147
1029,452,10524
1030,452,11252
1031,452,11480
1032,452,11569
1033,452,11877
1034,452,11891
1035,452,11956
1036,452,13936
1037,452,14328
1038,452,15652
1039,452,16671
1040,452,16818
1041,452,18097
1042,452,18126
1043,452,18171
1044,452,18278
1045,989,94
1046,989,173
1047,989,357
1048,989,526
1049,989,790
1050,989,1280
1051,989,2156
1052,989,2212
1053,989,2656
1054,989,3010
1055,989,3190
1056,989,3199
1057,989,3584
1058,989,3992
1059,989,4070
1060,989,4375
1061,989,5979
1062,989,6992
1063,989,8354
1064,989,8991
1065,989,9647
1066,989,10330
1067,989,11845
1068,989,12026
1069,989,12474
1070,989,12789
1071,989,16291
1072,989,17672
1073,1641,2592
1074,1641,2729
1075,1641,3438
1076,1641,4070
1077,1641,7796
1078,1641,8579
1079,1641,9702
1080,1641,17339
1081,1641,17814
1082,1641,18278
1083,2519,790
1084,2519,2907
1085,2519,4070
1086,2519,6958
1087,2519,9533
1088,2519,10793
1089,2519,14265
1090,2519,14732
1091,3438,168
1092,3438,173
1093,3438,398
1094,3438,670
1095,3438,696
1096,3438,715
1097,3438,790
1098,3438,1280
1099,3438,1960
1100,3438,2729
1101,3438,2789
1102,3438,3066
1103,3438,3584
1104,3438,8194
1105,3438,8380
1106,3438,8579
1107,3438,10147
1108,3438,10524
1109,3438,11231
1110,3438,11864
1111,3438,12026
1112,3438,12156
1113,3438,13797
1114,3438,13936
1115,3438,14328
1116,3438,15287
1117,3438,15620
1118,3438,16949
1119,3438,17316
1120,3438,17694
1121,3438,18126
1122,3438,18155
1123,3438,18296
1124,4070,745
1125,4070,790
1126,4070,1192
1127,4070,1592
1128,4070,1645
1129,4070,1754
1130,4070,1819
1131,4070,2539
1132,4070,2716
1133,4070,2720
1134,4070,4581
1135,4070,4951
1136,4070,6061
1137,4070,6081
1138,4070,7376
1139,4070,7704
1140,4070,8300
1141,4070,8429
1142,4070,10147
1143,4070,11321
1144,4070,15652
1145,4070,15673
1146,4070,16061
1147,4070,17763
1148,4070,17814
1149,6677,956
1150,6677,1279
1151,6677,1357
1152,6677,1415
1153,6677,1856
1154,6677,3010
1155,6677,3366
1156,6677,3994
1157,6677,5107
1158,6677,5427
1159,6677,5502
1160,6677,5910
1161,6677,6360
1162,6677,7796
1163,6677,9030
1164,6677,10150
1165,6677,10262
1166,6677,11103
1167,6677,12085
1168,6677,12247
1169,6677,12431
1170,6677,12651
1171,6677,13757
1172,6677,14483
1173,6677,16812
1174,6677,16902
1175,7796,94
1176,7796,205
1177,7796,398
1178,7796,505
1179,7796,598
1180,7796,655
1181,7796,790
1182,7796,1306
1183,7796,1326
1184,7796,1377
1185,7796,1592
1186,7796,1693
1187,7796,1960
1188,7796,2080
1189,7796,2212
1190,7796,2592
1191,7796,2599
1192,7796,2729
1193,7796,2766
1194,7796,3105
1195,7796,3584
1196,7796,3992
1197,7796,6079
1198,7796,6169
1199,7796,6945
1200,7796,6974
1201,7796,7586
1202,7796,7613
1203,7796,8579
1204,7796,9256
1205,7796,9289
1206,7796,9702
1207,7796,10759
1208,7796,10914
1209,7796,11252
1210,7796,12455
1211,7796,12522
1212,7796,12561
1213,7796,12789
1214,7796,13853
1215,7796,13936
1216,7796,14906
1217,7796,15081
1218,7796,15083
1219,7796,15098
1220,7796,15241
1221,7796,16111
1222,7796,16257
1223,7796,16291
1224,7796,16676
1225,7796,17672
1226,7796,18296
1227,12,461
1228,12,6345
1229,12,18196
1230,461,3265
1231,461,5312
1232,461,6345
1233,6345,5312
1234,6345,18196
1235,18196,3265
1236,18196,5625
1237,18196,10451
1238,13,6888
1239,6888,1485
1240,6888,2413
1241,6888,2564
1242,6888,2675
1243,6888,2856
1244,6888,3018
1245,6888,3046
1246,6888,3177
1247,6888,3356
1248,6888,4008
1249,6888,4989
1250,6888,6064
1251,6888,6507
1252,6888,6544
1253,6888,8046
1254,6888,10438
1255,6888,10933
1256,6888,11389
1257,6888,12491
1258,6888,12820
1259,6888,13755
1260,6888,14886
1261,6888,14963
1262,6888,15396
1263,6888,16098
1264,6888,18160
1265,14,516
1266,14,1174
1267,14,1809
1268,14,2469
1269,14,3213
1270,14,4666
1271,14,5085
1272,14,5221
1273,14,5343
1274,14,6241
1275,14,6553
1276,14,6965
1277,14,7241
1278,14,7777
1279,14,9133
1280,14,10356
1281,14,12572
1282,14,13185
1283,14,13206
1284,14,15372
1285,14,17050
1286,14,17263
1287,14,17353
1288,14,18214
1289,516,711
1290,516,1174
1291,516,1474
1292,516,1890
1293,516,2207
1294,516,3850
1295,516,4156
1296,516,4223
1297,516,4829
1298,516,5085
1299,516,5221
1300,516,6818
1301,516,7220
1302,516,7777
1303,516,8717
1304,516,9133
1305,516,9937
1306,516,10262
1307,516,10820
1308,516,11519
1309,516,12572
1310,516,14690
1311,516,14751
1312,516,16197
1313,516,17607
1314,516,18328
1315,1174,604
1316,1174,711
1317,1174,1918
1318,1174,2421
1319,1174,2484
1320,1174,3638
1321,1174,3745
1322,1174,4391
1323,1174,4891
1324,1174,5065
1325,1174,5085
1326,1174,5155
1327,1174,5221
1328,1174,6005
1329,1174,7596
1330,1174,7777
1331,1174,8151
1332,1174,8717
1333,1174,9133
1334,1174,10388
1335,1174,12544
1336,1174,12572
1337,1174,12863
1338,1174,14751
1339,1174,16197
1340,1174,17655
1341,1809,400
1342,1809,1814
1343,1809,2469
1344,1809,2534
1345,1809,4183
1346,1809,5221
1347,1809,5343
1348,1809,6241
1349,1809,6965
1350,1809,7870
1351,1809,8022
1352,1809,8741
1353,1809,9144
1354,1809,11120
1355,1809,12073
1356,1809,12863
1357,1809,13753
1358,1809,15372
1359,2469,992
1360,2469,3200
1361,2469,4624
1362,2469,4917
1363,2469,5343
1364,2469,6173
1365,2469,6965
1366,2469,7220
1367,2469,8439
1368,2469,9931
1369,2469,11767
1370,2469,13434
1371,2469,15372
1372,2469,16039
1373,3213,9133
1374,4666,5447
1375,4666,6240
1376,4666,6553
1377,4666,12256
1378,4666,12668
1379,4666,14898
1380,4666,15589
1381,4666,16457
1382,4666,17050
1383,4666,17209
1384,4666,17353
1385,4666,18214
1386,5085,706
1387,5085,711
1388,5085,1041
1389,5085,1243
1390,5085,1621
1391,5085,1777
1392,5085,2256
1393,5085,2468
1394,5085,2809
1395,5085,3042
1396,5085,3181
1397,5085,3850
1398,5085,4110
1399,5085,4156
1400,5085,4829
1401,5085,5003
1402,5085,5127
1403,5085,5814
1404,5085,6419
1405,5085,6580
1406,5085,7035
1407,5085,7214
1408,5085,7270
1409,5085,7576
1410,5085,7777
1411,5085,7980
1412,5085,8276
1413,5085,8571
1414,5085,8622
1415,5085,8699
1416,5085,9814
1417,5085,12033
1418,5085,12212
1419,5085,12572
1420,5085,12698
1421,5085,12842
1422,5085,13097
1423,5085,13206
1424,5085,14334
1425,5085,14465
1426,5085,14583
1427,5085,14627
1428,5085,14751
1429,5085,15372
1430,5085,15625
1431,5085,16615
1432,5085,17263
1433,5085,17655
1434,5085,18042
1435,5221,711
1436,5221,992
1437,5221,1621
1438,5221,3200
1439,5221,3289
1440,5221,3745
1441,5221,3820
1442,5221,4414
1443,5221,5199
1444,5221,6173
1445,5221,6241
1446,5221,6965
1447,5221,7405
1448,5221,7891
1449,5221,8717
1450,5221,9931
1451,5221,11120
1452,5221,12070
1453,5221,12997
1454,5221,13691
1455,5221,13967
1456,5221,14849
1457,5221,15319
1458,5221,15372
1459,5221,15589
1460,5221,15783
1461,5221,16039
1462,5221,16197
1463,5221,16259
1464,5221,16977
1465,5221,17427
1466,5343,454
1467,5343,622
1468,5343,2652
1469,5343,6540
1470,5343,6965
1471,5343,8439
1472,5343,15372
1473,6241,411
1474,6241,1621
1475,6241,1869
1476,6241,2294
1477,6241,3570
1478,6241,4223
1479,6241,6065
1480,6241,6238
1481,6241,6965
1482,6241,8022
1483,6241,9529
1484,6241,9630
1485,6241,11519
1486,6241,13163
1487,6241,13753
1488,6241,15372
1489,6241,15829
1490,6241,16977
1491,6241,17088
1492,6241,17909
1493,6553,552
1494,6553,1024
1495,6553,1074
1496,6553,1225
1497,6553,1621
1498,6553,1879
1499,6553,2596
1500,6553,2923
1501,6553,3054
1502,6553,3119
1503,6553,3258
1504,6553,3850
1505,6553,4753
1506,6553,4781
1507,6553,5286
1508,6553,6899
1509,6553,7129
1510,6553,7558
1511,6553,7609
1512,6553,7731
1513,6553,7737
1514,6553,7940
1515,6553,8456
1516,6553,8829
1517,6553,9535
1518,6553,9625
1519,6553,10838
1520,6553,11073
1521,6553,11550
1522,6553,11640
1523,6553,11678
1524,6553,11933
1525,6553,12761
1526,6553,13094
1527,6553,13167
1528,6553,13185
1529,6553,13369
1530,6553,13659
1531,6553,13753
1532,6553,14465
1533,6553,14777
1534,6553,15372
1535,6553,16022
1536,6553,17050
1537,6553,17256
1538,6553,17353
1539,6553,17591
1540,6553,18013
1541,6553,18214
1542,6965,1291
1543,6965,1474
1544,6965,1740
1545,6965,1814
1546,6965,2106
1547,6965,2207
1548,6965,3200
1549,6965,3389
1550,6965,3745
1551,6965,4193
1552,6965,5975
1553,6965,8022
1554,6965,8276
1555,6965,8699
1556,6965,8788
1557,6965,9931
1558,6965,10297
1559,6965,11102
1560,6965,11120
1561,6965,12073
1562,6965,13185
1563,6965,13191
1564,6965,13691
1565,6965,13753
1566,6965,14866
1567,6965,15051
1568,6965,15372
1569,6965,16259
1570,7241,4889
1571,7241,5000
1572,7241,10356
1573,7241,14751
1574,7777,1233
1575,7777,1243
1576,7777,1640
1577,7777,1679
1578,7777,1890
1579,7777,4292
1580,7777,4602
1581,7777,5054
1582,7777,6226
1583,7777,6684
1584,7777,7054
1585,7777,7239
1586,7777,7805
1587,7777,8250
1588,7777,11714
1589,7777,11746
1590,7777,11937
1591,7777,12572
1592,7777,13272
1593,7777,13502
1594,7777,13911
1595,7777,14751
1596,7777,15561
1597,7777,16977
1598,7777,17534
1599,7777,17655
1600,9133,12572
1601,9133,13185
1602,9133,17263
1603,9133,18214
1604,10356,2917
1605,10356,4889
1606,10356,5000
1607,10356,6039
1608,10356,7005
1609,10356,11427
1610,10356,14751
1611,12572,445
1612,12572,604
1613,12572,706
1614,12572,711
1615,12572,762
1616,12572,811
1617,12572,1028
1618,12572,1041
1619,12572,1233
1620,12572,1243
1621,12572,1466
1622,12572,1512
1623,12572,1536
1624,12572,1621
1625,12572,1640
1626,12572,1740
1627,12572,1824
1628,12572,1890
1629,12572,2294
1630,12572,2940
1631,12572,3042
1632,12572,3127
1633,12572,3846
1634,12572,3850
1635,12572,4073
1636,12572,4292
1637,12572,4339
1638,12572,4488
1639,12572,4495
1640,12572,5036
1641,12572,5054
1642,12572,5065
1643,12572,6183
1644,12572,6195
1645,12572,6415
1646,12572,6516
1647,12572,6580
1648,12572,6643
1649,12572,6961
1650,12572,7060
1651,12572,7214
1652,12572,7265
1653,12572,7270
1654,12572,7354
1655,12572,7395
1656,12572,7427
1657,12572,7714
1658,12572,7980
1659,12572,8079
1660,12572,8318
1661,12572,9048
1662,12572,9551
1663,12572,9591
1664,12572,10399
1665,12572,10752
1666,12572,10820
1667,12572,11272
1668,12572,11714
1669,12572,11833
1670,12572,11964
1671,12572,12033
1672,12572,12046
1673,12572,12091
1674,12572,12244
1675,12572,12306
1676,12572,12698
1677,12572,12780
1678,12572,12966
1679,12572,13185
1680,12572,13206
1681,12572,13272
1682,12572,13285
1683,12572,13434
1684,12572,13502
1685,12572,13508
1686,12572,13990
1687,12572,14334
1688,12572,14583
1689,12572,14591
1690,12572,14690
1691,12572,14751
1692,12572,15328
1693,12572,15829
1694,12572,15917
1695,12572,16496
1696,12572,16586
1697,12572,16881
1698,12572,17263
1699,12572,17290
1700,12572,17534
1701,12572,17655
1702,12572,18214
1703,13185,83
1704,13185,511
1705,13185,592
1706,13185,957
1707,13185,1890
