,source,target
374,22208,11145
375,22208,11231
376,22208,766
377,22208,11411
378,22208,11498
379,22208,11553
380,22208,11746
381,22208,3880
382,22208,11870
383,22208,12249
384,22208,12464
385,22208,12485
386,22208,12500
387,22208,12527
388,22208,12548
389,22208,8519
390,22208,17031
391,22208,12851
392,22208,13264
393,22208,13300
394,22208,13737
395,22208,13899
396,22208,13940
397,22208,14031
398,22208,14110
399,22208,14115
400,22208,14166
401,22208,14280
402,22208,14344
403,22208,14382
404,22208,14477
405,22208,14546
406,22208,14562
407,22208,14643
408,22208,14677
409,22208,14696
410,22208,14895
411,22208,14929
412,22208,15018
413,22208,15026
414,22208,15096
415,22208,15236
416,22208,15364
417,22208,15448
418,22208,15468
419,22208,15481
420,22208,15531
421,22208,15535
422,22208,11657
423,22208,15745
424,22208,16032
425,22208,16432
426,22208,16458
427,22208,16466
428,22208,16520
429,22208,16567
430,22208,16590
431,22208,16602
432,22208,16721
433,22208,16769
434,22208,16770
435,22208,16818
436,22208,16869
437,22208,16895
438,22208,16960
439,22208,17014
440,22208,17105
441,22208,17145
442,22208,16397
443,22208,10379
444,22208,17633
445,22208,17792
446,22208,17811
447,22208,17977
448,22208,18083
449,22208,18288
450,22208,18553
451,22208,6874
452,22208,18964
453,22208,18966
454,22208,18971
455,22208,18974
456,22208,19135
457,22208,19275
458,22208,19347
459,22208,19476
460,22208,19522
461,22208,19628
462,22208,19743
463,22208,19795
464,22208,19877
465,22208,7641
466,22208,20035
467,22208,10792
468,22208,20087
469,22208,20347
470,22208,10576
471,22208,20722
472,22208,22171
473,22208,20992
474,22208,21088
475,22208,21232
476,22208,21277
477,22208,21729
478,22208,21810
479,22208,22226
480,22208,21940
481,22208,22007
482,22171,88
483,22171,94
484,22171,22374
485,22171,426
486,22171,436
487,22171,9968
488,22171,496
489,22171,701
490,22171,729
491,22171,5241
492,22171,840
493,22171,5354
494,22171,901
495,22171,927
496,22171,997
497,22171,1011
498,22171,167
499,22171,1025
500,22171,1037
501,22171,1041
502,22171,1244
503,22171,1282
504,22171,1351
505,22171,1372
506,22171,1557
507,22171,1598
508,22171,1617
509,22171,1639
510,22171,1681
511,22171,1823
512,22171,1901
513,22171,9260
514,22171,1946
515,22171,15177
516,22171,1964
517,22171,2014
518,22171,2166
519,22171,2387
520,22171,2455
521,22171,2596
522,22171,2604
523,22171,2676
524,22171,2764
525,22171,2812
526,22171,9163
527,22171,3175
528,22171,3520
529,22171,8606
530,22171,3630
531,22171,3650
532,22171,3672
533,22171,3691
534,22171,20135
535,22171,5228
536,22171,3735
537,22171,3743
538,22171,3764
539,22171,3778
540,22171,3797
541,22171,3809
542,22171,3918
543,22171,3965
544,22171,3993
545,22171,4022
546,22171,4225
547,22171,4453
548,22171,4499
549,22171,5891
550,22171,4742
551,22171,4763
552,22171,4786
553,22171,4804
554,22171,4864
555,22171,4987
556,22171,5212
557,22171,5307
558,22171,5345
559,22171,5348
560,22171,10803
561,22171,5587
562,22171,5736
563,22171,5755
564,22171,12280
565,22171,252
566,22171,14084
567,22171,12949
568,22171,21987
569,22171,6040
570,22171,8049
571,22171,6132
572,22171,6133
573,22171,6409
574,22171,6422
575,22171,6441
576,22171,6473
577,22171,22405
578,22171,6626
579,22171,6815
580,22171,6843
581,22171,6916
582,22171,7066
583,22171,7161
584,22171,7208
585,22171,7289
586,22171,7573
587,22171,7590
588,22171,7722
589,22171,7765
590,22171,7816
591,22171,7830
592,22171,7871
593,22171,7893
594,22171,7911
595,22171,7961
596,22171,8286
597,22171,8381
598,22171,8387
599,22171,8482
600,22171,8502
601,22171,8529
602,22171,8533
603,22171,8619
604,22171,16951
605,22171,14049
606,22171,8770
607,22171,8790
608,22171,8883
609,22171,8894
610,22171,8932
611,22171,9035
612,22171,9053
613,22171,20246
614,22171,9319
615,22171,15612
616,22171,9506
617,22171,14098
618,22171,9893
619,22171,9934
620,22171,10090
621,22171,10091
622,22171,10205
623,22171,10372
624,22171,10614
625,22171,10617
626,22171,10685
627,22171,10772
628,22171,20042
629,22171,10887
630,22171,12276
631,22171,10912
632,22171,10926
633,22171,10948
634,22171,10967
635,22171,11003
636,22171,11016
637,22171,11043
638,22171,11062
639,22171,7550
640,22171,11231
641,22171,11260
642,22171,11269
643,22171,11277
644,22171,11315
645,22171,766
646,22171,11332
647,22171,11341
648,22171,11411
649,22171,22265
650,22171,11553
651,22171,11557
652,22171,11611
653,22171,11746
654,22171,11822
655,22171,3880
656,22171,11851
657,22171,11870
658,22171,9432
659,22171,12071
660,22171,12150
661,22171,12249
662,22171,12305
663,22171,12468
664,22171,12485
665,22171,12500
666,22171,12503
667,22171,12548
668,22171,8519
669,22171,12641
670,22171,12643
671,22171,13264
672,22171,13300
673,22171,13441
674,22171,13576
675,22171,13445
676,22171,13707
677,22171,13737
678,22171,13873
679,22171,13896
680,22171,13899
681,22171,13940
682,22171,14031
683,22171,14110
684,22171,14115
685,22171,14166
686,22171,14176
687,22171,14181
688,22171,14280
689,22171,14344
690,22171,14371
691,22171,14382
692,22171,14477
693,22171,14546
694,22171,14554
695,22171,14562
696,22171,14576
697,22171,13598
698,22171,14640
699,22171,14643
700,22171,14660
701,22171,14677
702,22171,14895
703,22171,14941
704,22171,15018
705,22171,15026
706,22171,15122
707,22171,15236
708,22171,15283
709,22171,15315
710,22171,15364
711,22171,15448
712,22171,15468
713,22171,15481
714,22171,15535
715,22171,15567
716,22171,11657
717,22171,15745
718,22171,15761
719,22171,15785
720,22171,15907
721,22171,6388
722,22171,16379
723,22171,8243
724,22171,16426
725,22171,16519
726,22171,16520
727,22171,16533
728,22171,16567
729,22171,16590
730,22171,16602
731,22171,16742
732,22171,16799
733,22171,16800
734,22171,16818
735,22171,16869
736,22171,16887
737,22171,16895
738,22171,16968
739,22171,17046
740,22171,17112
741,22171,17145
742,22171,14164
743,22171,17346
744,22171,17370
745,22171,17391
746,22171,17402
747,22171,17460
748,22171,10379
749,22171,17780
750,22171,17792
751,22171,17811
752,22171,17977
753,22171,18062
754,22171,18128
755,22171,18187
756,22171,18288
757,22171,14192
758,22171,18553
759,22171,15570
760,22171,18721
761,22171,18744
762,22171,18906
763,22171,6874
764,22171,18966
765,22171,18971
766,22171,19231
767,22171,19275
768,22171,19347
769,22171,19476
770,22171,19522
771,22171,19623
772,22171,14383
773,22171,19743
774,22171,19757
775,22171,19795
776,22171,19851
777,22171,19961
778,22171,20024
779,22171,20035
780,22171,20064
781,22171,20347
782,22171,20470
783,22171,20559
784,22171,20592
785,22171,20722
786,22171,20758
787,22171,20791
788,22171,20818
789,22171,22378
790,22171,22296
791,22171,21729
792,22171,19432
793,22171,22206
794,22171,21224
795,22171,13212
796,22171,21606
797,22171,21277
798,22171,21232
799,22171,21803
800,22171,21255
801,22171,21810
802,22171,22204
803,22171,21323
804,22171,22226
805,22171,20992
806,22171,21703
807,22171,1370
808,22171,21226
809,6829,123
810,6829,2812
811,6829,4987
812,6829,5307
813,6829,5755
814,6829,8049
815,6829,10617
816,6829,11657
817,6829,19743
818,6829,8519
819,6829,16968
820,6829,11062
821,6829,10379
822,6829,14562
823,6829,9934
824,6829,17370
825,6829,17460
826,6829,20329
827,6829,7765
828,6829,14929
829,6829,21729
830,6829,8473
831,6829,16032
832,6829,14895
833,16590,9968
834,16590,5241
835,16590,1041
836,16590,1047
837,16590,1387
838,16590,15177
839,16590,2628
840,16590,3679
841,16590,20135
842,16590,5228
843,16590,4414
844,16590,4772
845,16590,4901
846,16590,4987
847,16590,5345
848,16590,5636
849,16590,12280
850,16590,8049
851,16590,6189
852,16590,6843
853,16590,7467
854,16590,18957
855,16590,7765
856,16590,7961
857,16590,8473
858,16590,8770
859,16590,9934
860,16590,10205
861,16590,10566
862,16590,10614
863,16590,10772
864,16590,12276
865,16590,10912
866,16590,11043
867,16590,11062
868,16590,11118
869,16590,11315
870,16590,11332
871,16590,11557
872,16590,12500
873,16590,12548
874,16590,8519
875,16590,12641
876,16590,13264
877,16590,13300
878,16590,13509
879,16590,13899
880,16590,14082
881,16590,14576
882,16590,15026
883,16590,15364
884,16590,15437
885,16590,15481
886,16590,15535
887,16590,11657
888,16590,15785
889,16590,15907
890,16590,16122
891,16590,16968
892,16590,19795
893,16590,16602
894,16590,18128
895,16590,21729
896,16590,18744
897,16590,16960
898,16590,19200
899,16590,21663
900,16590,18124
901,16590,16977
902,16590,19128
903,16590,18580
904,16590,19743
905,16590,19275
906,16590,17460
907,16590,17977
908,16590,20722
909,16590,10379
910,16590,20653
911,16590,17370
912,16590,18974
913,16590,19448
914,16590,17105
915,16590,21088
916,20135,5354
917,20135,1047
918,20135,1351
919,20135,1617
920,20135,1901
921,20135,11671
922,20135,15177
923,20135,2444
924,20135,2604
925,20135,2676
926,20135,2759
927,20135,2822
928,20135,2851
929,20135,9163
930,20135,3073
931,20135,3520
932,20135,8606
933,20135,3650
934,20135,3672
935,20135,4022
936,20135,21810
937,20135,14031
938,20135,14181
939,20135,20246
940,20135,5755
941,20135,11966
942,20135,4804
943,20135,8894
944,20135,13264
945,20135,8387
946,20135,18957
947,20135,18015
948,20135,5510
949,20135,16769
950,20135,8533
951,20135,14110
952,20135,12485
953,20135,17646
954,20135,19795
955,20135,12280
956,20135,16602
957,20135,10948
958,20135,7765
959,20135,11553
960,20135,12500
961,20135,16778
962,20135,14049
963,20135,21729
964,20135,20347
965,20135,12150
966,20135,10426
967,20135,8454
968,20135,11043
969,20135,14356
970,20135,4987
971,20135,3965
972,20135,14477
973,20135,15437
974,20135,5345
975,20135,17145
976,20135,5348
977,20135,22405
978,20135,13899
979,20135,19476
980,20135,10685
981,20135,19432
982,20135,12949
983,20135,14371
984,20135,3880
985,20135,13300
986,20135,3778
987,20135,5623
988,20135,8049
989,20135,18128
990,20135,16466
991,20135,7289
992,20135,5307
993,20135,20042
994,20135,5228
995,20135,15535
996,20135,11657
997,20135,21277
998,20135,7550
999,20135,21232
1000,20135,11231
1001,20135,15907
1002,20135,19743
1003,20135,22226
1004,20135,19623
1005,20135,13737
1006,20135,7368
1007,20135,20173
1008,20135,5379
1009,20135,19231
1010,20135,11332
1011,20135,13487
1012,20135,14344
1013,20135,4328
1014,20135,16032
1015,20135,17694
1016,20135,10205
1017,20135,15468
1018,20135,7911
1019,20135,20722
1020,20135,10614
1021,20135,7208
1022,20135,19757
1023,20135,14245
1024,20135,15481
1025,20135,13576
1026,20135,18512
1027,20135,18062
1028,20135,8619
1029,20135,15026
1030,20135,5212
1031,20135,18288
1032,20135,21703
1033,20135,10379
1034,20135,21079
1035,20135,18806
1036,20135,16260
1037,20135,14696
1038,20135,17370
1039,20135,15745
1040,20135,8601
1041,20135,19610
1042,20135,18553
1043,20135,18454
1044,20135,10988
1045,20135,17811
1046,20135,20758
1047,20135,17977
1048,20135,7556
1049,20135,14192
1050,20135,19001
1051,20135,4019
1052,8894,1372
1053,8894,1733
1054,8894,1823
1055,8894,2676
1056,8894,2851
1057,8894,3735
1058,8894,4019
1059,8894,4953
1060,8894,4987
1061,8894,5307
1062,8894,8049
1063,8894,6133
1064,8894,6342
1065,8894,6409
1066,8894,6843
1067,8894,7893
1068,8894,8120
1069,8894,8381
1070,8894,15535
1071,8894,11657
1072,8894,14181
1073,8894,16059
1074,8894,13264
1075,8894,19743
1076,8894,21277
1077,8894,15018
1078,8894,14272
1079,8894,11332
1080,8894,13441
1081,8894,10926
1082,8894,13100
1083,8894,15468
1084,8894,13445
1085,8894,21729
1086,8894,14580
1087,8894,11465
1088,8894,12276
1089,8894,15785
1090,8894,8519
1091,8894,18170
1092,8894,10379
1093,8894,20046
1094,8894,17370
1095,8894,17811
1096,8894,15570
1097,8894,19448
1098,8894,20042
1099,15785,88
1100,15785,9968
1101,15785,5241
1102,15785,840
1103,15785,5354
1104,15785,1041
1105,15785,1351
1106,15785,1390
1107,15785,1500
1108,15785,1557
1109,15785,1733
1110,15785,1823
1111,15785,9260
1112,15785,1946
1113,15785,15177
1114,15785,2647
1115,15785,2676
1116,15785,2812
1117,15785,2851
1118,15785,3520
1119,15785,3650
1120,15785,3672
1121,15785,5228
1122,15785,3764
1123,15785,3809
1124,15785,4742
1125,15785,4987
1126,15785,5307
1127,15785,5755
1128,15785,12280
1129,15785,6133
1130,15785,22405
1131,15785,6843
1132,15785,7161
1133,15785,7208
1134,15785,7289
1135,15785,18957
1136,15785,7765
1137,15785,7871
1138,15785,7893
1139,15785,7961
1140,15785,16260
1141,15785,8381
1142,15785,8387
1143,15785,8502
1144,15785,8533
1145,15785,8619
1146,15785,16951
1147,15785,14049
1148,15785,8770
1149,15785,9053
1150,15785,14098
1151,15785,9934
1152,15785,14978
1153,15785,10205
1154,15785,10685
1155,15785,10772
1156,15785,20042
1157,15785,10887
1158,15785,12276
1159,15785,10912
1160,15785,10948
1161,15785,10967
1162,15785,11043
1163,15785,11062
1164,15785,7550
1165,15785,11231
1166,15785,766
1167,15785,11411
1168,15785,11467
1169,15785,11553
1170,15785,11870
1171,15785,12150
1172,15785,12249
1173,15785,12485
1174,15785,12500
1175,15785,12527
1176,15785,12548
1177,15785,8519
1178,15785,12643
1179,15785,10988
1180,15785,13264
1181,15785,13300
1182,15785,13737
1183,15785,13899
1184,15785,13940
1185,15785,14181
1186,15785,14272
1187,15785,14280
1188,15785,14344
1189,15785,14371
1190,15785,14382
1191,15785,20329
1192,15785,14562
1193,15785,14576
1194,15785,14643
1195,15785,14677
1196,15785,14696
1197,15785,14898
1198,15785,15026
1199,15785,15364
1200,15785,15448
1201,15785,15468
1202,15785,15481
1203,15785,15535
1204,15785,11657
1205,15785,15745
1206,15785,16968
1207,15785,17210
1208,15785,8243
1209,15785,16769
1210,15785,16602
1211,15785,18288
1212,15785,18744
1213,15785,21729
1214,15785,20347
1215,15785,20992
1216,15785,21810
1217,15785,18216
1218,15785,22007
1219,15785,17145
1220,15785,16800
1221,15785,17148
1222,15785,21277
1223,15785,19543
1224,15785,16466
1225,15785,19275
1226,15785,19476
1227,15785,16032
1228,15785,19743
1229,15785,20035
1230,15785,19795
1231,15785,10379
1232,15785,16520
1233,15785,17370
1234,15785,17460
1235,15785,19610
1236,15785,18553
1237,15785,17811
1238,15785,17977
1239,15785,17891
1240,15785,21088
1241,10281,2812
1242,10281,5228
1243,10281,5755
1244,10281,8049
1245,10281,22405
1246,10281,16260
1247,10281,8533
1248,10281,19743
1249,10281,11003
1250,10281,21729
1251,10281,14562
1252,22265,405
1253,22265,9968
1254,22265,715
1255,22265,5241
1256,22265,961
1257,22265,983
1258,22265,1007
1259,22265,1271
1260,22265,1387
1261,22265,1390
1262,22265,1512
1263,22265,1586
1264,22265,1654
1265,22265,1670
1266,22265,1761
1267,22265,1921
1268,22265,2014
1269,22265,2085
1270,22265,2209
1271,22265,2244
1272,22265,2245
1273,22265,2442
1274,22265,2773
1275,22265,2812
1276,22265,2981
1277,22265,3077
1278,22265,3097
1279,22265,11735
1280,22265,3334
1281,22265,3390
1282,22265,3401
1283,22265,3423
1284,22265,3584
1285,22265,3679
1286,22265,5228
1287,22265,3747
1288,22265,22135
1289,22265,4399
1290,22265,6800
1291,22265,4502
1292,22265,9493
1293,22265,4772
1294,22265,4795
1295,22265,4876
1296,22265,4960
1297,22265,9456
1298,22265,4574
1299,22265,5132
1300,22265,5265
1301,22265,5432
1302,22265,5458
1303,22265,5496
1304,22265,5553
1305,22265,5622
1306,22265,5755
1307,22265,12949
1308,22265,12152
1309,22265,6021
1310,22265,21231
1311,22265,6222
1312,22265,8453
1313,22265,6441
1314,22265,6486
1315,22265,6490
1316,22265,6616
1317,22265,6806
1318,22265,6983
1319,22265,7078
1320,22265,7096
1321,22265,7209
1322,22265,7263
1323,22265,7368
1324,22265,7467
1325,22265,7827
1326,22265,7869
1327,22265,7893
1328,22265,8042
1329,22265,8139
1330,22265,8210
1331,22265,8263
1332,22265,8293
1333,22265,8473
1334,22265,8615
1335,22265,8700
1336,22265,8740
1337,22265,8765
1338,22265,8790
1339,22265,8869
1340,22265,8883
1341,22265,9125
1342,22265,9220
1343,22265,9294
1344,22265,9319
1345,22265,9349
1346,22265,9525
1347,22265,9526
1348,22265,17726
1349,22265,13104
1350,22265,13252
1351,22265,14098
1352,22265,10014
1353,22265,5510
1354,22265,10887
1355,22265,11123
1356,22265,11125
1357,22265,11273
1358,22265,11277
1359,22265,11323
1360,22265,11341
1361,22265,1198
1362,22265,14604
1363,22265,13434
1364,22265,11538
1365,22265,15666
1366,22265,11562
1367,22265,18548
1368,22265,14777
1369,22265,13784
1370,22265,15159
1371,22265,15300
1372,22265,18747
1373,22265,10674
1374,22265,19686
1375,22265,16787
1376,22265,11954
1377,22265,16791
1378,22265,16965
1379,22265,14996
1380,22265,18216
1381,22265,15174
1382,22265,17145
1383,22265,12408
1384,22265,12088
1385,22265,19820
1386,22265,17148
1387,22265,19135
1388,22265,13460
1389,22265,21961
1390,22265,16978
1391,22265,16093
1392,22265,16295
1393,22265,14643
1394,22265,12641
1395,22265,15195
1396,22265,12098
1397,22265,19757
1398,22265,19275
1399,22265,20892
1400,22265,20007
1401,22265,16470
1402,22265,10988
1403,22265,16688
1404,22265,11594
1405,22265,14497
1406,22265,18074
1407,22265,17545
1408,22265,15236
1409,22265,16198
1410,22265,15745
1411,22265,12464
1412,22265,6536
1413,22265,14181
1414,22265,11804
1415,22265,21457
1416,22265,13899
1417,22265,10379
1418,22265,20067
1419,22265,5513
1420,22265,15963
1421,22265,19870
1422,22265,18645
1423,22265,20937
1424,22265,11634
1425,22265,17220
1426,22265,15239
1427,22265,17402
1428,22265,18652
1429,22265,10426
1430,22265,6735
1431,22265,17227
1432,22265,11644
1433,22265,19893
1434,22265,13313
1435,22265,9528
1436,22265,20276
1437,22265,14209
1438,22265,15090
1439,22265,22012
1440,22265,18966
1441,22265,18221
1442,22265,21033
1443,22265,12696
1444,22265,10554
1445,22265,16895
1446,22265,6045
1447,22265,19205
1448,22265,20700
1449,22265,15283
1450,22265,14052
1451,22265,13737
1452,22265,15571
1453,22265,17258
1454,22265,6782
1455,22265,21838
1456,22265,18514
1457,22265,15813
1458,22265,13741
1459,22265,17436
1460,22265,16393
1461,22265,18655
1462,22265,15821
1463,22265,16973
1464,22265,17984
1465,22265,11756
1466,22265,17384
1467,22265,19890
1468,22265,11683
1469,22265,15649
1470,22265,14956
1471,22265,12371
1472,22265,17633
1473,22265,22266
1474,22265,20047
1475,22265,14966
1476,7136,375
1477,7136,2822
1478,7136,5228
1479,7136,5318
1480,7136,5655
1481,7136,6189
1482,7136,6490
1483,7136,22405
1484,7136,9367
1485,7136,14181
1486,7136,19483
1487,7136,19743
1488,7136,10379
1489,7136,14143
1490,7136,8533
1491,7136,16260
1492,7136,21663
1493,7136,9480
1494,7136,8540
1495,7136,13719
1496,7136,14192
1497,7136,21729
1498,7136,17296
1499,22405,1901
1500,22405,2727
1501,22405,8606
1502,22405,5228
1503,22405,4987
1504,22405,5212
1505,22405,5448
1506,22405,5755
1507,22405,11657
1508,22405,16968
1509,22405,17891
1510,22405,21810
1511,22405,19743
1512,22405,18015
1513,22405,19275
1514,22405,10379
1515,22405,22408
1516,22405,8533
1517,22405,14344
1518,22405,14272
1519,22405,11332
1520,22405,17370
1521,22405,17460
1522,22405,14031
1523,22405,16260
1524,22405,12305
1525,22405,14192
1526,22405,9319
1527,22405,11315
1528,22405,15570
1529,22405,17197
1530,22405,8257
1531,22405,21729
1532,22405,8519
1533,10379,72
1534,10379,88
1535,10379,22374
1536,10379,123
1537,10379,130
1538,10379,375
1539,10379,9968
1540,10379,709
1541,10379,710
1542,10379,739
1543,10379,5241
1544,10379,840
1545,10379,882
1546,10379,5354
1547,10379,899
1548,10379,904
1549,10379,1000
1550,10379,167
1551,10379,1041
1552,10379,1047
1553,10379,1094
1554,10379,5427
1555,10379,1271
1556,10379,1351
1557,10379,1372
1558,10379,1387
1559,10379,1390
1560,10379,1500
1561,10379,1557
1562,10379,1573
1563,10379,1617
1564,10379,1654
1565,10379,1702
1566,10379,1761
1567,10379,1823
1568,10379,1891
1569,10379,11671
1570,10379,9260
1571,10379,1946
1572,10379,15177
1573,10379,1964
1574,10379,2014
1575,10379,2218
1576,10379,2244
1577,10379,2245
1578,10379,2284
1579,10379,2323
1580,10379,2387
1581,10379,2444
1582,10379,2604
1583,10379,2647
1584,10379,2676
1585,10379,2759
1586,10379,2776
1587,10379,2812
1588,10379,2822
1589,10379,2851
1590,10379,2870
1591,10379,2884
1592,10379,2886
1593,10379,2927
1594,10379,2942
1595,10379,9163
1596,10379,3037
1597,10379,3073
1598,10379,3097
1599,10379,3374
1600,10379,3448
1601,10379,3476
1602,10379,3491
1603,10379,3497
1604,10379,11775
1605,10379,3520
1606,10379,3650
1607,10379,3672
1608,10379,3707
1609,10379,5228
1610,10379,3735
1611,10379,3764
1612,10379,3778
1613,10379,3797
1614,10379,3805
1615,10379,3809
1616,10379,3864
1617,10379,4019
1618,10379,4022
1619,10379,4042
1620,10379,4097
1621,10379,4185
1622,10379,4337
1623,10379,4399
1624,10379,4494
1625,10379,4499
1626,10379,4516
1627,10379,4560
1628,10379,15615
1629,10379,5379
1630,10379,4742
1631,10379,4786
1632,10379,4804
1633,10379,4864
1634,10379,4953
1635,10379,4987
1636,10379,4991
1637,10379,5023
1638,10379,5212
1639,10379,5307
1640,10379,9692
1641,10379,5345
1642,10379,5348
1643,10379,5382
1644,10379,5432
1645,10379,5448
1646,10379,5458
1647,10379,10827
1648,10379,5587
1649,10379,5655
1650,10379,5755
1651,10379,12280
1652,10379,12949
1653,10379,8049
1654,10379,6133
1655,10379,6171
1656,10379,6189
1657,10379,8453
1658,10379,6290
1659,10379,6409
1660,10379,6422
1661,10379,6441
1662,10379,6473
1663,10379,6490
1664,10379,6552
1665,10379,301
1666,10379,6780
1667,10379,6805
1668,10379,6815
1669,10379,6843
1670,10379,6949
1671,10379,6993
1672,10379,7010
1673,10379,7026
1674,10379,7066
